date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:45	2501/2501	---M--	200	added ('OK')	application/javascript	etag:%229c5-56ceed15b6f80%22	https://gamestoreapp.com/en/js/jquery.countTo.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/jquery.countTo.js	(from https://gamestoreapp.com/en/)
17:25:46	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%224ef8-56ceed16ab1c0%22	https://gamestoreapp.com/en/js/jquery.magnific-popup.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/jquery.magnific-popup.min.js	(from https://gamestoreapp.com/en/)
17:25:47	6845/6845	---M--	200	added ('OK')	application/javascript	etag:%221abd-56ceed179f400%22	https://gamestoreapp.com/en/js/lity.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/lity.min.js	(from https://gamestoreapp.com/en/)
17:25:48	8415/8415	---M--	200	added ('OK')	application/javascript	etag:%2220df-56ceed1987880%22	https://gamestoreapp.com/en/js/wow.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/wow.min.js	(from https://gamestoreapp.com/en/)
17:25:49	4540/4540	---M--	200	added ('OK')	application/javascript	etag:%2211bc-56ceed15b6f80%22	https://gamestoreapp.com/en/js/custom.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/custom.js	(from https://gamestoreapp.com/en/)
17:25:50	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:50%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.eot	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regular.eot	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
17:25:51	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:51%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.eot?	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regulard41d.eot	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
17:25:52	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:52%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.woff2	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regular.woff2	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
17:25:53	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:53%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.woff	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regular.woff	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
17:25:54	1364/1364	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2001%20May%202020%2012:55:54%20GMT	https://gamestoreapp.com/en/fonts/glyphicons-halflings-regular.ttf	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/fonts/glyphicons-halflings-regular.ttf	(from https://gamestoreapp.com/en/css/bootstrap.min.css)
